23.06.19 07:19:25.438 [FelixStartLevel] INFO  o.o.f.server.restws.RestServer - Deactivating REST Server
23.06.19 07:32:20.101 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: Message does not start with START flag (0x68). Broken connection.. Trying to reconnect...
23.06.19 07:32:20.103 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:20.107 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:21.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:21.002 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:21.011 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:21.012 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:21.656 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - Deactivating WebUI Base
23.06.19 07:32:21.657 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: BUT Brewery.
23.06.19 07:32:21.657 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Channel Access Tool.
23.06.19 07:32:21.658 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Channel Configurator.
23.06.19 07:32:21.658 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Data Exporter.
23.06.19 07:32:21.658 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Data Plotter.
23.06.19 07:32:21.658 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: distribution.
23.06.19 07:32:21.658 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Energy Map.
23.06.19 07:32:21.659 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Loop.
23.06.19 07:32:21.659 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Media Viewer.
23.06.19 07:32:21.659 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: User Configurator.
23.06.19 07:32:21.659 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin deregistered: Wastewater Treatment Plant.
23.06.19 07:32:21.660 [FelixStartLevel] INFO  o.o.f.server.restws.RestServer - Deactivating REST Server
23.06.19 07:32:21.663 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: iec61850
23.06.19 07:32:21.665 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: aggregator
23.06.19 07:32:21.666 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Deactivating Data Manager
23.06.19 07:32:21.666 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: amqp
23.06.19 07:32:21.666 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: csv
23.06.19 07:32:21.666 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: iec60870
23.06.19 07:32:21.666 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: modbus
23.06.19 07:32:21.667 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: opcua
23.06.19 07:32:21.667 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered driver: s7
23.06.19 07:32:21.667 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Unregistered data logger: sqllogger
23.06.19 07:32:21.674 [FelixStartLevel] INFO  o.o.f.d.sql.SqlLoggerService - Deactivating SQL Logger
23.06.19 07:32:21.701 [FelixStartLevel] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@30628dbd{HTTP/1.1, (http/1.1)}{0.0.0.0:8888}
23.06.19 07:32:21.702 [FelixStartLevel] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@12b99c7f{SSL, (ssl, http/1.1)}{0.0.0.0:8889}
23.06.19 07:32:21.702 [FelixStartLevel] INFO  org.eclipse.jetty.server.session - node0 Stopped scavenging
23.06.19 07:32:21.703 [FelixStartLevel] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@66b0e531{/,null,STOPPED}
23.06.19 07:32:24.694 [FelixStartLevel] INFO  org.eclipse.jetty.util.log - Logging initialized @839ms to org.eclipse.jetty.util.log.Slf4jLog
23.06.19 07:32:24.723 [FelixStartLevel] INFO  org.eclipse.jetty.server.Server - jetty-9.4.43.v20210629; built: 2021-06-30T11:07:22.254Z; git: 526006ecfa3af7f1a27ef3a288e2bef7ea9dd7e8; jvm 11.0.19+7-post-Ubuntu-0ubuntu118.04.1
23.06.19 07:32:24.749 [FelixStartLevel] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
23.06.19 07:32:24.749 [FelixStartLevel] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
23.06.19 07:32:24.751 [FelixStartLevel] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 600000ms
23.06.19 07:32:24.757 [FelixStartLevel] INFO  o.e.j.server.handler.ContextHandler - Started o.e.j.s.ServletContextHandler@32782b7a{/,null,AVAILABLE}
23.06.19 07:32:24.758 [FelixStartLevel] INFO  org.eclipse.jetty.server.Server - Started @905ms
23.06.19 07:32:24.758 [FelixStartLevel] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
23.06.19 07:32:24.780 [FelixStartLevel] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@417624a0{HTTP/1.1, (http/1.1)}{0.0.0.0:8888}
23.06.19 07:32:24.804 [FelixStartLevel] INFO  o.e.jetty.util.ssl.SslContextFactory - x509=X509@46c43f24(openmuc,h=[openmuc],a=[],w=[]) for Server@2aa6fbbc[provider=null,keyStore=file:///home/student/OpenMUC/framework/cert/certificate.jks,trustStore=null]
23.06.19 07:32:24.847 [FelixStartLevel] INFO  o.e.jetty.server.AbstractConnector - Started ServerConnector@53798d02{SSL, (ssl, http/1.1)}{0.0.0.0:8889}
23.06.19 07:32:24.996 [FelixStartLevel] INFO  o.o.f.core.datamanager.DataManager - Activating Data Manager
23.06.19 07:32:25.026 [FelixStartLevel] INFO  o.o.f.d.sql.SqlLoggerService - Activating SQL Logger
23.06.19 07:32:25.044 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered data logger: sqllogger
23.06.19 07:32:25.065 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: aggregator
23.06.19 07:32:25.068 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: amqp
23.06.19 07:32:25.084 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: csv
23.06.19 07:32:25.097 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: iec60870
23.06.19 07:32:25.111 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: iec61850
23.06.19 07:32:25.137 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: modbus
23.06.19 07:32:25.142 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:25.149 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:25.151 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:25.214 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: opcua
23.06.19 07:32:25.218 [OpenMUC Data Manager] INFO  o.o.f.core.datamanager.DataManager - Registered driver: s7
23.06.19 07:32:25.246 [FelixStartLevel] INFO  o.o.f.lib.ssl.SslManagerComponent - SSL Component activated
23.06.19 07:32:25.339 [FelixStartLevel] INFO  o.o.f.server.restws.RestServer - Activating REST Server
23.06.19 07:32:25.350 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin BUT Brewery.
23.06.19 07:32:25.350 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Channel Access Tool.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Channel Configurator.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Data Exporter.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Data Plotter.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin distribution.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Energy Map.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Loop.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Media Viewer.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin User Configurator.
23.06.19 07:32:25.351 [FelixStartLevel] WARN  o.o.framework.webui.base.WebUiBase - Can't register WebUI plugin Wastewater Treatment Plant.
23.06.19 07:32:25.352 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - Activating WebUI Base
23.06.19 07:32:25.356 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Channel Configurator
23.06.19 07:32:25.356 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Channel Access Tool
23.06.19 07:32:25.357 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Wastewater Treatment Plant
23.06.19 07:32:25.357 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Data Plotter
23.06.19 07:32:25.358 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Loop
23.06.19 07:32:25.358 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Media Viewer
23.06.19 07:32:25.359 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Energy Map
23.06.19 07:32:25.359 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: BUT Brewery
23.06.19 07:32:25.360 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: distribution
23.06.19 07:32:25.360 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: User Configurator
23.06.19 07:32:25.361 [FelixStartLevel] INFO  o.o.framework.webui.base.WebUiBase - WebUI plugin registered: Data Exporter
23.06.19 07:32:26.002 [OpenMUC Data Manager Pool - thread-1] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:26.004 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:26.012 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:26.013 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:27.001 [OpenMUC Data Manager Pool - thread-1] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:27.003 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:27.011 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:27.011 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:28.001 [OpenMUC Data Manager Pool - thread-1] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:28.004 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:28.008 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:28.008 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:28.208 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.ConnectTask - Unable to connect to device 60870_Distr_A because Was not able to connect to 192.168.244.34:2,404. No route to host (Host unreachable).
Will try again in 10000 ms.
23.06.19 07:32:28.552 [CM Configuration Updater (Update: pid=org.openmuc.framework.lib.ssl.SslManager)] INFO  o.o.framework.lib.ssl.SslManager - Successfully loaded
23.06.19 07:32:28.556 [CM Configuration Updater (Update: pid=org.openmuc.framework.datalogger.sql.SqlLoggerService)] INFO  o.o.f.datalogger.sql.DbConnector - sql driver
23.06.19 07:32:28.556 [CM Configuration Updater (Update: pid=org.openmuc.framework.datalogger.sql.SqlLoggerService)] INFO  o.o.f.datalogger.sql.DbConnector - URL is: jdbc:h2:retry:file:./data/h2/h2;AUTO_SERVER=TRUE;MODE=MYSQL
23.06.19 07:32:28.701 [CM Configuration Updater (Update: pid=org.openmuc.framework.datalogger.sql.SqlLoggerService)] WARN  o.o.f.datalogger.sql.MetaBuilder - There are no channels for meta table
23.06.19 07:32:28.709 [CM Configuration Updater (Update: pid=org.openmuc.framework.datalogger.sql.SqlLoggerService)] ERROR o.o.f.datalogger.sql.DbAccess - Error executing SQL: 
INSERT INTO openmuc_meta (time,channelid,channelAdress,loggingInterval,loggingTimeOffset,unit,valueType,scalingFactor,valueOffset,listening,loggingEvent,samplingInterval,samplingTimeOffset,SamplingGroup,disabled,description) VALUE;
23.06.19 07:32:28.709 [CM Configuration Updater (Update: pid=org.openmuc.framework.datalogger.sql.SqlLoggerService)] ERROR o.o.f.datalogger.sql.DbAccess - SQLState:     42001
23.06.19 07:32:28.710 [CM Configuration Updater (Update: pid=org.openmuc.framework.datalogger.sql.SqlLoggerService)] ERROR o.o.f.datalogger.sql.DbAccess - VendorError:  42,001
23.06.19 07:32:29.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:29.003 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:29.008 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:29.009 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:30.002 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:30.005 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:30.006 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:30.007 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:31.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:31.003 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:31.015 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:31.015 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:32.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:32.002 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:32.010 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:32.010 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:33.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:33.003 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:33.012 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:33.013 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:34.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:34.002 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:34.013 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:34.017 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:34.017 [ConnectionReader] INFO  o.o.f.d.iec60870.Iec60870Listener - Connection was closed by server.
23.06.19 07:32:34.018 [ConnectionReader] INFO  o.o.f.core.datamanager.DataManager - Connection to device 60870_Distr was interrupted.
23.06.19 07:32:34.021 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:34.028 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:34.028 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:35.000 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:35.002 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:35.011 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:35.012 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:35.012 [ConnectionReader] INFO  o.o.f.d.iec60870.Iec60870Listener - Connection was closed by server.
23.06.19 07:32:35.012 [ConnectionReader] INFO  o.o.f.core.datamanager.DataManager - Connection to device 60870_Distr was interrupted.
23.06.19 07:32:35.013 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:35.023 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:35.023 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:36.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:36.006 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:36.021 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:37.000 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:37.002 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:37.011 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:37.012 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:38.001 [OpenMUC Data Manager Pool - thread-2] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:38.013 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:38.023 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:38.032 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:38.033 [ConnectionReader] INFO  o.o.f.d.iec60870.Iec60870Listener - Connection was closed by server.
23.06.19 07:32:38.033 [ConnectionReader] INFO  o.o.f.core.datamanager.DataManager - Connection to device 60870_Distr was interrupted.
23.06.19 07:32:38.039 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:38.048 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:38.049 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:38.049 [ConnectionReader] INFO  o.o.f.d.iec60870.Iec60870Listener - Connection was closed by server.
23.06.19 07:32:38.052 [ConnectionReader] INFO  o.o.f.core.datamanager.DataManager - Connection to device 60870_Distr was interrupted.
23.06.19 07:32:38.053 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:38.061 [OpenMUC Data Manager Pool - thread-2] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:39.001 [OpenMUC Data Manager Pool - thread-1] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:39.002 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:39.004 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:39.005 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:40.002 [OpenMUC Data Manager Pool - thread-1] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:40.003 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:40.010 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:40.015 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:40.016 [ConnectionReader] INFO  o.o.f.d.iec60870.Iec60870Listener - Connection was closed by server.
23.06.19 07:32:40.016 [ConnectionReader] INFO  o.o.f.core.datamanager.DataManager - Connection to device 60870_Distr was interrupted.
23.06.19 07:32:40.017 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:40.027 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
23.06.19 07:32:40.027 [ConnectionReader] INFO  o.o.f.d.i.Iec60870ReadListener - Connection was closed by server.
23.06.19 07:32:41.001 [OpenMUC Data Manager Pool - thread-1] WARN  o.o.f.core.datamanager.SamplingTask - Connection to device 60870_Distr lost because java.io.IOException: connection closed. Trying to reconnect...
23.06.19 07:32:41.002 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful connected to 192.168.244.134:2404
23.06.19 07:32:41.009 [OpenMUC Data Manager Pool - thread-1] INFO  o.o.f.d.iec60870.Iec60870Connection - Driver-IEC60870: successful sended startDT act to 192.168.244.134:2404and got startDT con.
